time(s);keff(-);power(W);flux0;flux1(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K)

10.0001;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;84.834;84.567;82.781;
10.00021999;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;87.73;86.119;82.277;
10.00036399;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;92.455;88.227;81.764;
10.00053679;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;98.603;91.149;81.433;
10.00074415;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;106.35;95.222;81.229;
10.00099297;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;116.04;100.81;81.089;
10.00129153;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;128.19;108.16;80.841;
10.00164988;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;143.2;117.33;80.013;
10.00207983;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;160.64;128.23;79.474;
10.00259582;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;179.42;140.72;79.57;
10.00321494;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;200;155.23;80.304;
10.0039577;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;225.76;173.61;81.066;
10.00484861;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;260.02;197.6;81.173;
10.00589504;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;302.56;227.02;81.082;
10.00707429;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;347.49;258.01;80.975;
10.00823696;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;388.74;286.45;80.969;
10.00924383;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;425.71;311.81;81.017;
10.01011597;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;458.31;333.94;81.057;
10.01088214;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;486.72;352.92;81.08;
10.0115676;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;511.27;368.99;81.092;
10.012192;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;532.34;382.42;81.098;
10.01276933;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;550.35;393.54;81.101;
10.01331058;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;565.67;402.68;81.104;
10.01382341;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;578.68;410.13;81.109;
10.01431404;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;589.7;416.16;81.115;
10.01478702;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;599.02;421;81.122;
10.01524569;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;606.88;424.88;81.131;
10.0156929;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;613.5;427.95;81.14;
10.01613075;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;619.07;430.37;81.148;
10.01656096;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;623.75;432.26;81.157;
10.01698485;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;627.68;433.73;81.164;
10.01740369;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;630.97;434.84;81.171;
10.01781829;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;633.73;435.68;81.177;
10.01822941;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;636.04;436.3;81.183;
10.01863781;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;637.98;436.73;81.189;
10.01904383;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;639.61;437.03;81.195;
10.01944801;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;640.98;437.2;81.2;
10.01985054;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;642.14;437.28;81.206;
10.02025175;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;643.11;437.29;81.212;
10.02065197;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;643.94;437.24;81.219;
10.02105122;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;644.65;437.13;81.225;
10.02144981;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;645.25;436.99;81.232;
10.02184776;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;645.76;436.82;81.238;
10.02224522;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;646.2;436.61;81.245;
10.02264236;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;646.58;436.39;81.251;
10.02303901;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;646.9;436.15;81.257;
10.02343551;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.18;435.89;81.263;
10.02383168;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.42;435.62;81.269;
10.02422769;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.62;435.34;81.275;
10.02462354;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.8;435.05;81.281;
10.02501923;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.95;434.76;81.287;
10.02541492;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.07;434.45;81.293;
10.02581045;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.17;434.15;81.299;
10.02620598;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.26;433.83;81.305;
10.02660151;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.33;433.52;81.311;
10.02699704;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.38;433.2;81.317;
10.02739241;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.41;432.87;81.323;
10.02778778;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.44;432.55;81.329;
10.02818331;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.45;432.22;81.335;
10.02857884;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.45;431.89;81.341;
10.02897437;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.44;431.56;81.346;
10.0293699;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.42;431.23;81.352;
10.02976543;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.39;430.89;81.358;
10.03016112;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.36;430.56;81.364;
10.03055681;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.32;430.22;81.37;
10.0309525;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.26;429.88;81.376;
10.03134835;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.21;429.55;81.381;
10.03174421;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.15;429.21;81.387;
10.03214022;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648.08;428.87;81.393;
10.03253623;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;648;428.53;81.399;
10.03293241;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.92;428.19;81.404;
10.03332859;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.84;427.86;81.41;
10.03372493;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.75;427.52;81.416;
10.03412143;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.66;427.18;81.422;
10.03451793;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.57;426.84;81.427;
10.0349146;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.47;426.5;81.433;
10.03531126;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.37;426.16;81.438;
10.03570809;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.26;425.82;81.444;
10.03610508;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.15;425.48;81.45;
10.03650207;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;647.04;425.15;81.455;
10.03689923;1.29482;3.748e+06;2.9605e+17;1.5857e+16;0;0;0;0;0;0;646.93;424.81;81.461;
