5.0080481804704, 0
6.108042206787189, 0
6.407942826421057, 18.551001678061766
6.6260582922868885, 30.229009291792863
6.753330328389657, 30.350655204435498
6.853297201600946, 36.18097001754086
6.944140631364008, 47.73733171862841
7.044042337122097, 65.03711829521853
7.125794907163531, 76.58479100254499
7.20764522838477, 70.9282560646443
7.307579517869458, 82.49330675949295
7.407481223627546, 99.79309333608307
7.534753259730314, 99.91473924872662
7.643745825210028, 117.22321481907602
7.716407535529838, 128.7621985326441
7.825465268462754, 134.60120233950875
7.90725042223079, 140.41413916509373
7.997996100814049, 169.17470851140934
8.09802814147854, 163.53555156102811
8.188936738694803, 163.6224414986309
8.279682417278064, 192.3830108449456
8.370460679587923, 215.40884430951883
8.47951841252084, 221.24784811638438
8.57948528573213, 227.07816292948974
8.68838010003204, 261.5908461450681
8.842794380393284, 284.6775025659622
8.997078325848126, 330.70310251382716
9.12415485959129, 365.23316371692636
9.205777094726322, 399.7197799512237
9.314574157846431, 451.43667081203057
9.414280361244916, 503.1448726790777
9.523044840638423, 560.5964994216265
9.595543632325228, 600.8091625439065
9.677231034913461, 623.8263070147186
9.759146523587901, 606.7003003133336
9.868367175153821, 583.865624711485
9.977652994172942, 549.5614773461512
10.068757093748811, 515.2399519932978
10.205250324479609, 492.4313433727302
10.314601310951932, 446.6577242439116
10.396614550806174, 412.32750989729766
10.46031573631076, 400.9188610901333
10.52408208926855, 378.04074051948464
10.58791360967954, 343.69314818534986
10.678985125528804, 315.1063587142389
10.7791475010997, 286.5282582368882
10.852037297505714, 257.92409077825687
10.89758934729365, 240.76332810182976
10.95226484052981, 217.87651853742045
10.997784306591143, 206.45049174273663
