time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K)

61;0.936874;8e+08;1.4342e+19;0;0;0;0;0;0;888.57;709.57;667.98;
62;0.936874;8e+08;1.4342e+19;0;0;0;0;0;0;888.59;709.57;667.98;
63;0.936874;8e+08;1.4342e+19;0;0;0;0;0;0;888.61;709.57;667.98;
64;0.936874;8e+08;1.4342e+19;0;0;0;0;0;0;888.62;709.57;667.98;
65;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.63;709.57;667.98;
66;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.65;709.58;667.98;
67;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.66;709.58;667.98;
68;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.67;709.58;667.98;
69;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.67;709.58;667.98;
70;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.68;709.58;667.98;
71;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.69;709.58;667.98;
72;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.69;709.58;667.98;
73;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.7;709.58;667.98;
74;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.7;709.58;667.98;
75;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.7;709.58;667.98;
76;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.71;709.59;667.98;
77;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.71;709.59;667.98;
78;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.71;709.59;667.98;
79;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
80;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
81;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
82;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
83;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
84;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
85;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
86;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.72;709.59;667.98;
87;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
88;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
89;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
90;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
91;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
92;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
93;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
94;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
95;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
96;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
97;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
98;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
99;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
100;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
101;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
102;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
103;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
104;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
105;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
106;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
107;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
108;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
109;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
110;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
111;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
112;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
113;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
114;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
115;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
116;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
117;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
118;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
119;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
120;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
121;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
122;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
123;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
124;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
125;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
126;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
127;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
128;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
129;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
130;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
131;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
132;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
133;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
134;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
135;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
136;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
137;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
138;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
139;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
140;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
141;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
142;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
143;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
144;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
145;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
146;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
147;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
148;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
149;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
150;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
151;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
152;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
153;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
154;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
155;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
156;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
157;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
158;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
159;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
160;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
161;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
162;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
163;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
164;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
165;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
166;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
167;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
168;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
169;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
170;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
171;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
172;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
173;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
174;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
175;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
176;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
177;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
178;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
179;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
180;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
181;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
182;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
183;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
184;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
185;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
186;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
187;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
188;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
189;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
190;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
191;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
192;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
193;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
194;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
195;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
196;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
197;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
198;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
199;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
200;0.936873;8e+08;1.4342e+19;0;0;0;0;0;0;888.73;709.59;667.98;
